Customer ID,Age,income_usd,credit Score,tenure_years,monthly_visits,satisfaction,City,customer_segment,gender,is_active,churn_flag,signup_date,lead_source,notes_text
,28.97406958,,744 pts,7.947964958,8,2.379382502,Hyderabad,Consumer,f,Yes,No,2026-06-06,,urgent
CUST-01281,52.32342286,143498.5904,664.3744746,3.838774307,7,4.495153258,,,Male,0,No,2024-07-28,WEB,VIP
CUST-01581,52.27546406,78421.04829,659.1181874,8.216098609,3,3.956545738,Delhi,,f,N,,2025-05-30,,ok
CUST-01489,41.9 years,57775.40321,659.8549213,18.57857392,8,4.02356198,Hyderabad,Enterprise,f,0,No,2025-02-25,Referral,good customer
CUST-00405,,"$34,160",642.108537,2.258531935,,4.163177641,Hyderabad,SMB,F,no,No,2022-02-16,WEB,normal
CUST-01728,31.64873232,77877.73455,,1.817048403,4,4.479786086,Bengaluru,SMB,Male,,No,2025-10-26,,good customer
CUST-01299,24.11042441,,225.4206265,2.787186464,10,4.65825328,Mumbai,consumer,F,Yes,No,2024-08-15,Website,???
CUST-01341,28.42540684,"$45,415",636.0903298,15.31865186,5,3.560446562,Chennai,,Female,0,Yes,2024-09-27,Website,VIP
CUST-00105,26.8 years,,575.7900822,8.402853999,10,3.774290653,Hyderabad,SMB,,No,No,2021-04-16,referral,
CUST-00689,32.49391408,111619.5741,610 pts,3.645395544,6,,Bengaluru,Consumer,f,Yes,Yes,2022-12-03,referral,
CUST-01306,18,73047.53163,656.7288874,7.21959483,9,2.866188836,Kolkata,Consumer,,No,No,,,good
CUST-00827,38.37100734,151489.4594,,6.362401221,6,3.393298943,Hyderabad,consumer,m,yes,No,2023-04-22,Referral,good customer
CUST-00063,39.95303678,63905.63679,552.3249746,7.710682692,7,3.799680497,Bengaluru,Consumer,,1,No,2021-03-05,???,normal
CUST-00853,48.90321632,116744.9163,734.8296396,7.03404077,4,3.085784449,Hyderabad,,,yes,Yes,2023-05-19,Email,
,42.23152645,35310.77625,684.8618643,2.465432144,6,4.979391452,Delhi,SMB,m,1,No,2024-10-10,google_ads,late payment
CUST-00224,,35538.23778,589 pts,0.4952270678,2,3.452225193,Bengaluru,Enterprise,Female,no,Yes,2021-08-16,google_ads,complaint!!!
CUST-00146,,37543.04405,685.3031369,2.627748842,8,,Chennai,Enterprise,m,N,No,2021-05-28,,good
CUST-01089,45.8389386,59864.11124,489.2001926,12.63692917,4,3.564824838,Chennai,SMB,Female,N,No,2024-01-14,Referral,
CUST-00374,48.1 years,132083.5708,652.4919759,,4,4.624455663,Chennai,Consumer,M,yes,No,2022-01-16,Referral,normal
CUST-01421,35.3932861,"$55,242",831.6299501,6.169077891,,,Pune,SMB.,Female,Yes,No,2024-12-17,Website,VIP
CUST-01143,18.0 years,48530.4777,565 pts,6.750875398,5,2.016770762,Delhi,SMB,f,0,Yes,2024-03-09,google_ads,
CUST-01827,48.3263565,87984.89118,726.0392024,1.149569141,8,3.63016754,Kolkata,,M,1,No,2026-02-04,Referral,
CUST-01495,33.7566231,121483.702,554.5376744,3.300299927,14,,Hyderabad,Consumer,Male,No,No,2025-03-03,,follow-up needed
CUST-01602,51.59227785,207914.3529,ERR,4.053083773,5,3.764633703,Delhi,consumer,Female,yes,No,2025-06-20,Google Ads,N/A
,56.44358785,"$99,697",749.3298384,3.743192636,6,,,,M,Y,Yes,2024-07-18,WEB,
CUST-00010,27.76347287,77591.25671,,3.653927331,8,3.15557326,,consumer,Male,Yes,No,2021-01-10,,ok
CUST-00450,42.60052536,86300.93895,624.9565965,6.34235148,5,,Mumbai,Consumer,Male,1,No,2022-04-03,,
CUST-00709,35.34156661,64947.23723,658.1833408,3.679767604,3,4.364945271,Delhi,consumer,Male,No,No,2022-12-23,,complaint!!!
CUST-00256,47.32805091,28702.53282,510.1329061,12.55300811,7,1.928658276,,,Female,No,No,2021-09-17,,ok
CUST-00883,24.66674119,83191.42172,,2.577123811,10,4.046710502,,Consumer,M,,No,2023-06-18,Referral,good customer
CUST-00390,21.0 years,53655.59877,693.5160527,10.11497436,6,5,,,Female,1,No,2022-02-01,,VIP
CUST-00909,38.83903497,28440.63026,696.2622684,3.238334866,7,4.734795331,Bengaluru,Consumer,,,No,2023-07-15,,
CUST-00925,36.0061059,37916.92194,587.8768539,,9,,Bengaluru,Enterprise,,yes,No,2023-07-31,???,
CUST-01704,18,,586.8570343,12.19674441,,3.396398253,Bengaluru,SMB,Male,0,No,2025-10-02,WEB,N/A
CUST-01233,23.79046002,30445.08522,714.4818684,4.592910181,5,4.122170004,Mumbai,SMB,M,Y,,2024-06-09,,
CUST-00461,41.76689854,27512.92787,704.5339257,3.124609863,4,3.577195512,Pune,Consumer,m,,No,14/04/2022,Website,follow-up needed
CUST-01270,45.12265634,35063.45794,,10.49372913,9,3.67238514,,,M,1,No,2024-07-17,,late payment
CUST-01760,38.84502953,20586.4596,,4.102793214,8,4.073865952,,,Male,Yes,No,2025-11-28,Unknown,good customer
CUST-01169,33.05900699,33201.44003,604.315587,,4,2.68629054,Delhi,SMB,Female,no,Yes,2024-04-05,Referral,late payment
CUST-00959,37.97696176,,510.3212462,4.844434412,,5,Kolkata,Consumer,m,N,Yes,2023-09-04,website,good customer
CUST-00502,48.74221978,63069.3973,623.7206965,1.108484493,,3.034600398,Mumbai,,,no,No,26/05/2022,referral,???
CUST-00740,18,118270.2419,579.7116244,1.895789231,,3.689875736,Bengaluru,UNKNOWN,F,yes,No,24/01/2023,,
CUST-01850,45.93653828,35210.49763,694.7820447,9.965204634,7,3.820385698,Hyderabad,,Male,yes,No,2026-02-28,???,
CUST-00869,30.98151038,,,5.206440388,8,2.506409141,Pune,SMB,F,N,No,2023-06-04,Unknown,urgent
CUST-00732,38.69929197,26876.95349,721.1387193,1.054485182,3,,Delhi,Enterprise,F,,No,,???,ok
CUST-00540,28.5612107,77829.01193,783.8450474,0.5258058983,10,4.743464034,Kolkata,,M,,Yes,2022-07-04,WEB,VIP
CUST-01202,32.16567043,834387.0845,,,7,3.906791942,Hyderabad,,Male,N,No,2024-05-08,,good
CUST-00698,26.43633867,59586.54885,650.8290523,,4,5,Mumbai,Consumer,f,no,No,2022-12-12,,ok
CUST-01393,31.48930616,"$35,506",563.3867905,1.59253275,5,3.342874588,,,Female,,No,2024-11-19,Social,good
CUST-01377,44.67290329,77571.47327,698.5896489,3.695026915,6,,Hyderabad,Enterprise,f,No,Yes,2024-11-03,,
CUST-01146,46.2812531,67498.96357,658.622676,8.851758904,7,4.104727697,Bengaluru,consumer,M,,No,not_a_date,email,VIP
CUST-01032,40.43330058,,521 pts,4.345140635,6,,,,m,1,No,2023-11-17,website,good
CUST-00373,48.28152779,51635.28793,607.6673288,4.153647243,8,4.743052529,Delhi,SMB,F,Yes,No,2022-01-15,website,
CUST-00668,43.78480203,47374.12124,,7.464360071,5,,Delhi,Consumer,F,0,No,2022-11-11,Website,ok
CUST-01526,50.94654847,130300.9443,,15.51200963,10,5,Hyderabad,SMB,F,,No,2025-04-03,WEB,N/A
CUST-00358,41.24411887,,,,,4.656373294,Bengaluru,,f,Y,No,2021-12-30,WEB,VIP
CUST-00968,29.09369487,,643.6519205,6.386725019,9,4.616266457,Mumbai,SMB.,m,No,Yes,2023-09-13,,normal
CUST-00784,48.73055994,98851.71328,527.3164538,7.57672467,4,,Bengaluru,consumer,M,yes,No,09/03/2023,google_ads,
CUST-00736,99.74357255,"$352,568",688.8965262,2.601602803,9,,,Consumer,m,yes,No,2023-01-19,???,complaint!!!
CUST-01036,37.98328818,71886.13337,700.52532,3.10442758,,,Chennai,,Male,,No,2023-11-21,email,normal
,34.60645101,96811.19575,798.1150352,1.551246742,5,3.288655992,Mumbai,SMB.,M,N,No,2023-09-16,Social,follow-up needed
CUST-01525,82.26611871,33151.31948,527.6552223,9.801072136,9,4.148543353,Bengaluru,,,1,Yes,,Unknown,ok
CUST-01487,48.53670295,,648.7147449,11.62686218,,3.174897135,Hyderabad,,m,,,2025-02-23,,complaint!!!
CUST-01524,35.73939047,22994.41428,,1.497042066,80,5,Delhi,,,Y,No,2025-04-01,Email,???
CUST-01491,30.60448294,28234.10443,712 pts,,5,3.242977792,Chennai,Enterprise,F,No,Yes,2025-02-27,Unknown,
CUST-01643,18,52334.60049,736 pts,9.814291421,6,,Delhi,,Female,no,No,2025-08-01,Referral,urgent
CUST-01253,28.43706813,"$25,393",722.6936842,5.081463339,8,4.762964501,Bengaluru,Consumer,M,,Yes,2024-06-29,website,
CUST-01694,,26577.7837,644.4582612,2.448181592,5,3.150364948,Hyderabad,consumer,m,1,No,2025-09-22,google_ads,N/A
CUST-01750,48.7142698,112389.8912,539.3539188,3.123299038,,2.979905422,,Consumer,m,Yes,No,2025-11-18,Referral,VIP
CUST-01237,38.3190241,100570.9365,705.2311981,3.785264404,11,,Chennai,Enterprise,Female,,No,2024-06-13,Referral,???
CUST-00886,41.46700001,64990.42691,633.953718,2.276122051,6,2.051488954,Delhi,Enterprise,Male,0,Yes,2023-06-21,referral,
CUST-00080,34.28784152,33248.66522,,,6,,Hyderabad,SMB,F,0,No,22/03/2021,,
CUST-01173,36.59743776,94113.27771,757.176594,1.032515098,8,4.671852021,Hyderabad,consumer,F,no,Yes,2024-04-09,Social,late payment
CUST-00815,30.463207,,515.9965228,2.700746426,4,4.983015539,Hyderabad,UNKNOWN,F,,No,2023-04-10,Google Ads,normal
CUST-01286,,95807.22286,588 pts,6.427363726,7,,Hyderabad,Consumer,F,no,Yes,2024-08-02,referral,???
CUST-00672,41.26843706,121161.1108,393.4708305,,6,,Bengaluru,Consumer,F,N,No,2022-11-15,Referral,N/A
CUST-01532,41.7 years,,639.4631005,0.8170942815,6,3.723431556,,,Female,no,No,2025-04-10,google_ads,
CUST-00058,,"$20,322",764.9276295,2.413736668,,2.573947434,Hyderabad,Consumer,f,no,,2021-02-28,,ok
CUST-00134,35.33332763,"$65,732",,3.246961894,,4.915815791,Bengaluru,SMB,M,0,No,,???,
CUST-01141,,49563.17171,,4.401327424,4,3.986483416,Bengaluru,Consumer,,1,No,2024-03-07,,ok
CUST-00934,57.76872797,98331.58202,771.4478195,9.031669374,7,2.56482696,Kolkata,Enterprise,,no,No,2023-08-09,,
CUST-01685,30.32595931,30868.57016,756.8186861,10.28644079,8,3.897030359,Chennai,Enterprise,f,N,Yes,2025-09-13,,late payment
CUST-00824,18,31192.32427,489.595333,,,3.052412199,Bengaluru,Consumer,m,N,No,,website,follow-up needed
CUST-01215,18,96223.20663,605 pts,14.56185983,,2.700302119,Mumbai,Consumer,,,No,2024-05-22,Website,ok
CUST-00505,18,107456.062,621.3412708,,,3.657304677,,,Female,Yes,No,2022-05-29,Google Ads,
CUST-01775,51.43400817,100192.4444,485.3062854,3.938120932,2,3.558214689,Bengaluru,Consumer,F,Y,No,2025-12-13,Referral,N/A
CUST-00348,45.09087587,37594.57758,725.4370195,12.63605212,11,4.410209636,Delhi,SMB,f,Y,No,2021-12-20,google_ads,late payment
CUST-00387,43.27563927,22702.82793,583.352713,2.042105233,6,2.674029933,Hyderabad,Consumer,Male,No,No,2022-01-29,google_ads,
CUST-01025,18,50079.30624,711.9663138,2.416789831,,1.898244128,Delhi,UNKNOWN,M,no,No,2023-11-10,Website,ok
CUST-00895,,38210.04865,572.3596713,4.483483232,2,2.922742278,Pune,UNKNOWN,Female,yes,No,2023-06-30,google_ads,good customer
CUST-00829,52.57027795,22019.69255,778.8121921,3.397027714,5,2.897289246,Bengaluru,,,no,No,,website,???
CUST-01893,24.4 years,"$15,187",646.2832416,7.016928026,3,,Hyderabad,,F,Y,,2026-04-12,,complaint!!!
CUST-00476,33.92889819,56114.68825,629.629811,7.487670975,6,4.636662979,Bengaluru,,m,0,No,2022-04-30,website,complaint!!!
CUST-01471,39.3 years,,625.8706676,5.072574391,0,2.956748032,Bengaluru,Consumer,Male,1,No,2025-02-06,Social,
CUST-01448,56.19728121,94213.10212,837.305097,1.957588357,10,3.411620336,Hyderabad,Enterprise,Female,Y,,2025-01-14,Referral,???
CUST-01582,,170261.0738,,5.579439185,6,3.638937307,Hyderabad,SMB,,no,No,2025-05-31,email,ok
CUST-00653,58.01465133,111604.0966,509.3926862,6.506985859,10,3.541366881,Kolkata,,f,yes,No,2022-10-27,email,normal
CUST-00173,32.54019824,not available,635.6295125,0.5925867109,2,3.168361354,Hyderabad,Consumer,Male,,No,2021-06-25,Unknown,urgent
CUST-01150,50.36234484,62731.59899,692.3769045,10.27097389,9,2.805317941,Bengaluru,Consumer,M,No,No,2024-03-16,WEB,ok
CUST-00039,,,463.9049361,0.2226443437,5,3.930589546,Mumbai,SMB,Female,N,Yes,2021-02-08,Email,???
CUST-00714,37.85498419,29377.21618,776.324628,,7,5,Bengaluru,Consumer,f,N,No,2022-12-28,Email,N/A
CUST-00091,,"$61,230",592.6266696,2.464607586,6,3.709184367,Pune,Enterprise,M,no,No,02/04/2021,Unknown,
CUST-01937,37.60046313,,577.1895028,6.67078184,3,5,Bengaluru,UNKNOWN,F,,,,,good customer
CUST-01206,29.9 years,45548.08705,646 pts,2.10090989,,3.318053517,Delhi,,,Y,Yes,2024-05-12,WEB,
CUST-00876,,16019.03966,605.0187862,3.610158756,5,3.54659587,Bengaluru,Enterprise,m,no,Yes,2023-06-11,Google Ads,good customer
CUST-01352,44.74727446,69304.56254,621.1930295,3.746520301,4,3.887205861,Mumbai,SMB,Male,No,No,2024-10-08,Social,good
CUST-01890,44.51429869,36896.2959,704.714558,,1,4.697955551,Pune,,Male,no,Yes,2026-04-09,Social,late payment
CUST-01094,40.16436732,35732.29579,609.7805839,,10,4.656396979,Pune,Consumer,Female,,No,2024-01-19,website,good
CUST-01156,39.32735747,35883.30913,583.9377978,8.879348618,3,3.862043124,Pune,SMB,Male,0,Yes,2024-03-22,,complaint!!!
CUST-01782,39.1 years,,670.9593601,2.878914945,5,4.846638396,,,F,Yes,No,2025-12-20,Referral,good
CUST-01959,34.56360637,"$38,916",,0.9650536848,7,,Hyderabad,,M,Y,No,2026-06-19,???,
CUST-00500,20.05927004,108295.5982,548.5881478,6.129376275,7,4.279021483,Pune,Consumer,Female,Yes,No,2022-05-24,WEB,urgent
CUST-00339,51.86374443,"$97,960",,2.673362222,4,3.059652789,Hyderabad,Consumer,,yes,No,2021-12-11,Email,late payment
CUST-01189,45.35558457,45187.26964,650.8960027,2.008323149,3,4.987794361,Kolkata,Enterprise,Female,No,No,25/04/2024,referral,good
CUST-00029,42.95279134,61578.26547,668.3599515,8.292680651,8,4.111933562,Hyderabad,SMB,Female,1,No,2021-01-29,referral,
CUST-01218,18,,668.7576076,4.50133772,9,,Pune,SMB,M,,No,,Google Ads,follow-up needed
CUST-01400,21.08216685,,530 pts,5.990072135,,,Delhi,SMB,m,No,No,2024-11-26,,N/A
CUST-01821,18,"$93,193",850 pts,5.534053403,9,5,Kolkata,,F,Yes,No,2026-01-29,WEB,
CUST-00946,33.73162021,62319.39692,766.8472219,5.299657709,6,4.307170334,,consumer,F,,No,2023-08-21,,urgent
CUST-00170,37.51084969,39190.5987,693.6690753,6.929435622,3,4.853867058,Mumbai,SMB.,Male,1,No,2021-06-22,Email,
CUST-01405,31.03218317,,512.3176859,4.258443678,7,3.347140126,Hyderabad,Enterprise,f,N,No,2024-12-01,Referral,
CUST-01198,,,622.1615958,15.94338713,6,5,Hyderabad,Enterprise,,yes,No,,,
CUST-01254,41.6 years,,504.9372559,4.528870329,6,3.31785244,Bengaluru,,M,No,Yes,2024-06-30,,N/A
CUST-01614,38.9 years,"$42,625",,4.44634381,7,5,Hyderabad,Consumer,m,N,Yes,2025-07-02,email,late payment
CUST-00913,44.7 years,54966.13884,698.400935,2.997308166,8,3.428264926,Kolkata,Consumer,f,No,No,,Unknown,good
CUST-00492,,37388.43249,,4.084378675,3,,Hyderabad,SMB,,Yes,No,2022-05-16,website,???
CUST-00954,24.05085464,,,8.450911544,7,5,Chennai,,M,,No,2023-08-30,???,good customer
CUST-01098,43.93467986,38331.26288,581.591733,9.034713631,8,2.445782263,Chennai,SMB,m,1,No,2024-01-23,email,late payment
CUST-01033,31.99566707,27969.20593,773.3254806,7.12609413,,,Kolkata,Consumer,M,Y,No,18/11/2023,Unknown,???
CUST-00588,27.95043915,119452.9157,657.0488623,12.65044232,4,4.135872948,,SMB,M,N,Yes,22/08/2022,website,
CUST-00751,38.1 years,68214.4218,606.8087833,8.003805726,4,,Hyderabad,Enterprise,m,No,No,2023-02-04,,N/A
CUST-00658,40.12875338,32607.36788,,2.50790431,5,4.690690201,Chennai,UNKNOWN,Male,0,,2022-11-01,website,ok
CUST-00235,,,667.8523251,2.860583449,5,4.700278188,Delhi,Consumer,M,,No,2021-08-27,???,late payment
CUST-00733,44.58486583,,784 pts,10.64027181,8,4.759708277,Chennai,,f,,No,2023-01-16,???,
CUST-01989,28.32461815,106216.399,712.6733065,2.316984228,7,,Chennai,SMB,F,No,No,not_a_date,email,
CUST-01633,39.75125953,38409.13122,,1.937134413,11,3.101362423,Chennai,,,,No,2025-07-22,google_ads,
CUST-01157,38.01607816,,,12.34913873,5,3.580187265,Hyderabad,UNKNOWN,m,N,Yes,2024-03-23,Referral,
CUST-01470,18,92051.97973,589.5184764,1.329978744,11,1.827118256,Kolkata,Enterprise,,Y,No,2025-02-05,Unknown,ok
CUST-01425,40.17577061,258599.1772,,7.691510461,48,2.338327633,Hyderabad,Consumer,f,1,No,2024-12-22,Google Ads,late payment
CUST-01628,57.08542757,33048.96544,665.2042396,3.155228534,10,4.381909103,Mumbai,Consumer,F,No,No,2025-07-16,Social,follow-up needed
CUST-00935,41.71544098,"$36,305",,7.250960753,7,4.042254813,Mumbai,Enterprise,M,,No,2023-08-10,Social,
CUST-01210,,,522.9164438,2.783937369,6,3.385175532,Bengaluru,,M,,Yes,2024-05-16,Referral,urgent
CUST-01066,37.27697784,,724.0826872,3.203257337,5,3.216631664,Hyderabad,Consumer,,No,No,2023-12-22,,urgent
CUST-00109,48.08369765,,575.1072288,4.843111482,6,4.926899115,Chennai,Consumer,,yes,No,2021-04-21,,
CUST-01543,102.1086617,50532.4074,501.7796766,5.913152312,8,3.568510744,Delhi,Enterprise,m,,No,2025-04-21,Email,late payment
CUST-00569,44.58113505,20328.90678,558.9580493,3.131246381,6,,Pune,Consumer,M,1,Yes,2022-08-02,referral,good
CUST-01168,59.62090337,39115.91997,668.3170684,5.689169153,,,Pune,Consumer,M,,No,2024-04-04,,VIP
CUST-01175,36.98179362,,740.668485,10.40315322,7,3.961916919,Delhi,Consumer,Male,0,Yes,,,urgent
CUST-00891,28.00355933,,,3.577711485,4,3.163704125,Pune,Consumer,M,Yes,Yes,2023-06-26,Website,follow-up needed
CUST-00948,18,69386.35737,528.4504956,,8,4.24557829,Hyderabad,Enterprise,Female,no,No,2023-08-24,referral,good customer
,26.5 years,"$89,682",692.0794813,1.877392021,4,3.783550557,Pune,Consumer,m,N,No,2023-12-04,WEB,
CUST-01353,22.49741278,86613.19832,537.7885481,3.641813196,3,4.765203931,Mumbai,Consumer,Female,0,No,2024-10-09,Social,N/A
CUST-01778,40.52800253,70829.69486,674.5071557,7.350642604,,2.550754704,Mumbai,Enterprise,F,,No,2025-12-16,Social,good customer
CUST-01447,65.9093575,43623.57365,624.1217401,5.243659008,7,,,SMB,Male,1,No,2025-01-13,website,
CUST-00885,24.88011371,439535.992,597.9746234,9.616724179,7,4.150044608,Pune,Consumer,f,N,No,2023-06-20,referral,VIP
CUST-01673,39.6 years,,715.4828217,1.952876491,,1.944685279,Pune,Enterprise,Female,yes,Yes,2025-08-31,website,ok
CUST-00851,,50501.92862,522 pts,2.028932955,5,,Bengaluru,,m,,No,2023-05-17,Unknown,
CUST-00735,41.3 years,54229.86124,699.8186454,,9,,Bengaluru,SMB,F,Yes,No,not_a_date,Referral,urgent
,46.22898842,60122.78196,684.8548451,3.837556883,2,4.267750264,Mumbai,consumer,F,N,Yes,2023-01-01,referral,follow-up needed
CUST-00455,38.83257362,,684.7236621,2.313467813,9,4.06023819,Delhi,SMB,m,,No,not_a_date,WEB,???
CUST-00265,43.7 years,71523.00074,709.9956766,5.840717668,5,,Bengaluru,,,1,No,2021-09-27,Social,N/A
CUST-00076,46.28582425,27111.59958,584 pts,0.8970162139,4,,Delhi,Consumer,Male,N,No,,,follow-up needed
CUST-01658,18,,625.2792802,3.774344217,5,4.463267892,Pune,,Male,Yes,No,2025-08-16,,ok
CUST-00445,33.88656619,86312.28055,830.8826974,1.937355091,6,1.978883854,Bengaluru,Consumer,M,No,No,29/03/2022,???,good customer
CUST-00396,39.65889718,29061.71226,607 pts,7.559676805,4,,Chennai,Consumer,,N,No,2022-02-07,Referral,ok
CUST-00177,56.94909508,,504.7769169,6.199982005,,3.183693287,Hyderabad,Consumer,F,no,No,2021-06-29,email,VIP
CUST-01043,46.38279614,"$33,715",,7.945087656,4,4.810590135,Hyderabad,,,0,,2023-11-28,,VIP
CUST-01736,48.97548865,344247.8291,813.2829395,3.428755041,8,2.490875671,Pune,Enterprise,m,yes,No,03/11/2025,Unknown,urgent
CUST-01402,34.11218269,86578.28422,629.3913519,3.574694095,3,4.573737066,Pune,UNKNOWN,M,no,No,,google_ads,follow-up needed
CUST-01381,52.71240692,,bad,,9,5,Chennai,Consumer,m,No,No,2024-11-07,WEB,good
CUST-00596,32.91672072,"$34,982",,0.8885162009,5,3.410586849,Bengaluru,consumer,f,Yes,No,2022-08-30,Email,
CUST-00062,33.98137964,,688.3097431,2.016608619,9,4.190194959,Bengaluru,UNKNOWN,Male,no,No,04/03/2021,Referral,N/A
CUST-01297,19.09256807,70144.35405,565.1259325,4.199151006,2,4.798942122,,,F,no,No,2024-08-13,Google Ads,
CUST-00873,46.69139213,,,9.785137982,,4.70074455,Hyderabad,Enterprise,Male,,No,2023-06-08,referral,
CUST-01490,,48271.45247,,5.418321118,,4.386216905,Delhi,SMB,M,,Yes,2025-02-26,Email,follow-up needed
CUST-01879,55.10394732,,630 pts,0.6854345627,3,,Kolkata,,Female,yes,No,,email,complaint!!!
CUST-00279,52.29371544,,633.812848,5.149172953,7,,Delhi,Enterprise,Male,1,No,2021-10-11,WEB,VIP
CUST-00037,36.63263051,42645.74661,661.4526827,4.140294442,5,4.122523874,Delhi,,F,,Yes,2021-02-06,google_ads,
CUST-01976,47.23828272,,534.7354307,5.905958708,4,4.872865688,,,m,no,Yes,2026-07-06,Email,???
CUST-00663,27.17092286,"$45,435",ERR,2.051025734,6,,Delhi,,Male,no,No,2022-11-06,referral,
CUST-01954,,43951.2586,580 pts,0.9454816461,11,3.563070244,Mumbai,Enterprise,m,0,No,2026-06-14,,
CUST-01445,36.27166808,101052.1425,570.2724905,3.921874077,5,2.864940881,Chennai,,f,yes,Yes,2025-01-11,referral,good
CUST-00978,33.05195753,51344.54795,456.1373161,5.555880219,6,,Kolkata,SMB,F,1,No,2023-09-23,Google Ads,VIP
CUST-01572,35.36077046,84695.12501,707.8026935,3.008500593,7,4.667083186,Pune,,Female,1,No,2025-05-20,???,
CUST-00739,,"$212,590",532.8562384,6.844360003,7,2.13149153,Pune,,Male,Yes,No,,Website,???
CUST-00192,35.8 years,32958.28816,664.720221,3.231829595,,5,Kolkata,SMB,F,N,No,14/07/2021,referral,
CUST-00920,18,90832.48655,544.8350078,5.184194313,7,1.914061716,Chennai,Consumer,F,1,No,2023-07-26,referral,VIP
CUST-00457,50.9 years,95116.2152,663.1486207,5.80041174,32,,Pune,Consumer,Male,N,,2022-04-10,WEB,good
CUST-00676,42.19220747,,663.758364,7.946359814,6,3.622663653,Mumbai,Enterprise,f,0,Yes,,,good
CUST-00761,52.9959832,37538.88399,674.6264547,4.924603886,6,3.513938602,Hyderabad,Consumer,m,Y,Yes,2023-02-14,Website,???
CUST-01808,38.0 years,60029.50062,497.471735,3.093646618,5,2.502070756,Bengaluru,Consumer,Female,N,No,,Website,???
CUST-01603,53.17447771,25612.87978,738.587239,8.129075075,9,4.436425979,Bengaluru,Consumer,f,Yes,Yes,2025-06-21,Social,good
CUST-00729,24.31806897,"$151,415",636.8285249,4.646994454,6,3.408612045,,SMB,F,yes,No,2023-01-12,email,normal
CUST-00413,29.86082672,,633.9619151,4.899915474,,,Delhi,SMB.,M,Y,No,2022-02-24,referral,
CUST-01099,49.68396214,166437.3122,664 pts,5.494061528,11,2.485996009,Hyderabad,Consumer,m,N,No,2024-01-24,,
CUST-00826,38.3 years,51593.02713,,4.637188273,3,3.817740277,Chennai,Consumer,m,N,Yes,2023-04-21,,???
CUST-01640,35.55461767,26232.50931,,,12,,Bengaluru,,f,No,,2025-07-29,,good
CUST-00617,46.56584164,54771.56498,767.8154853,7.037655333,,5,Hyderabad,Consumer,,0,No,2022-09-20,,good customer
CUST-00115,38.86555409,,717.9742242,6.159222983,3,3.437419685,Bengaluru,Enterprise,m,Yes,Yes,2021-04-27,,follow-up needed
CUST-00418,53.93223359,"$38,849",670.9184853,3.235681018,4,,Hyderabad,SMB,F,,No,2022-03-01,Website,urgent
